SEASON_TYPE,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
SEASON,DET,DET @ NYK,2/5/2019,W,48,105,37,79,46.8,12,34,35.3,19,24,79.2,6,35,41,22,11,4,7,21,13
SEASON,CLE,CLE vs. BOS,2/5/2019,L,48,96,40,96,41.7,9,33,27.3,7,8,87.5,15,32,47,21,14,6,0,17,-7
SEASON,CHA,CHA vs. LAC,2/5/2019,L,48,115,39,93,41.9,15,42,35.7,22,26,84.6,11,33,44,19,5,8,9,19,-2
SEASON,BOS,BOS @ CLE,2/5/2019,W,48,103,40,82,48.8,9,26,34.6,14,14,100,8,34,42,29,13,10,10,14,7
SEASON,WAS,WAS @ MIL,2/6/2019,L,48,129,48,92,52.2,17,37,45.9,16,19,84.2,8,32,40,34,24,6,5,23,-19
SEASON,UTA,UTA vs. PHX,2/6/2019,W,48,116,42,84,50,11,28,39.3,21,32,65.6,12,31,43,29,16,13,5,18,28
SEASON,SAS,SAS @ GSW,2/6/2019,L,48,102,35,81,43.2,12,32,37.5,20,21,95.2,4,26,30,24,18,6,5,19,-39
SEASON,SAC,SAC vs. HOU,2/6/2019,L,48,101,39,91,42.9,11,33,33.3,12,20,60,20,34,54,21,22,5,6,22,-26
SEASON,PHX,PHX @ UTA,2/6/2019,L,48,88,35,75,46.7,3,17,17.6,15,19,78.9,7,29,36,23,22,8,2,25,-28
SEASON,NOP,NOP @ CHI,2/6/2019,W,48,125,45,85,52.9,15,35,42.9,20,30,66.7,14,32,46,26,12,1,6,18,5
SEASON,MIL,MIL vs. WAS,2/6/2019,W,48,148,56,93,60.2,19,30,63.3,17,26,65.4,8,26,34,33,15,15,3,20,19
SEASON,HOU,HOU @ SAC,2/6/2019,W,48,127,45,100,45,20,51,39.2,17,18,94.4,13,29,42,17,12,13,7,19,26
SEASON,GSW,GSW vs. SAS,2/6/2019,W,48,141,55,95,57.9,16,34,47.1,15,21,71.4,14,38,52,42,12,14,5,20,39
SEASON,DEN,DEN @ BKN,2/6/2019,L,48,130,50,99,50.5,13,35,37.1,17,21,81,12,36,48,32,13,7,8,26,-5
SEASON,DAL,DAL vs. CHA,2/6/2019,W,48,99,38,94,40.4,11,36,30.6,12,17,70.6,15,42,57,25,13,8,5,12,6
SEASON,CHI,CHI vs. NOP,2/6/2019,L,48,120,45,91,49.5,16,36,44.4,14,19,73.7,9,27,36,27,8,8,6,23,-5
SEASON,CHA,CHA @ DAL,2/6/2019,L,48,93,36,89,40.4,9,37,24.3,12,17,70.6,8,39,47,17,14,9,9,17,-6
SEASON,BKN,BKN vs. DEN,2/6/2019,W,48,135,46,90,51.1,19,34,55.9,24,33,72.7,5,35,40,36,14,9,5,22,5
SEASON,TOR,TOR @ ATL,2/7/2019,W,48,119,40,87,46,13,40,32.5,26,33,78.8,12,38,50,29,8,6,2,23,18
SEASON,SAS,SAS @ POR,2/7/2019,L,48,118,48,91,52.7,12,21,57.1,10,14,71.4,10,33,43,19,18,3,3,16,-9
SEASON,POR,POR vs. SAS,2/7/2019,W,48,127,49,91,53.8,11,31,35.5,18,18,100,4,29,33,26,8,11,4,14,9
SEASON,ORL,ORL vs. MIN,2/7/2019,W,48,122,45,83,54.2,11,26,42.3,21,23,91.3,10,31,41,23,13,5,7,16,10
SEASON,OKC,OKC vs. MEM,2/7/2019,W,48,117,43,90,47.8,17,44,38.6,14,22,63.6,11,33,44,29,11,17,2,25,22
SEASON,MIN,MIN @ ORL,2/7/2019,L,48,112,46,99,46.5,10,26,38.5,10,12,83.3,16,27,43,23,12,8,4,19,-10
SEASON,MEM,MEM @ OKC,2/7/2019,L,48,95,34,77,44.2,7,24,29.2,20,23,87,8,37,45,19,24,9,4,21,-22
SEASON,LAL,LAL @ BOS,2/7/2019,W,48,129,50,97,51.5,22,41,53.7,7,18,38.9,10,33,43,35,8,5,6,19,1
SEASON,LAC,LAC @ IND,2/7/2019,L,48,92,37,85,43.5,6,17,35.3,12,19,63.2,9,27,36,23,21,14,6,19,-24
SEASON,IND,IND vs. LAC,2/7/2019,W,48,116,49,87,56.3,9,22,40.9,9,11,81.8,7,35,42,26,19,15,12,20,24
SEASON,BOS,BOS vs. LAL,2/7/2019,L,48,128,46,94,48.9,16,38,42.1,20,20,100,11,37,48,35,8,7,5,16,-1
SEASON,ATL,ATL vs. TOR,2/7/2019,L,48,101,36,80,45,16,35,45.7,13,25,52,8,34,42,25,17,5,3,25,-18
SEASON,WAS,WAS vs. CLE,2/8/2019,W,48,119,46,92,50,12,35,34.3,15,16,93.8,10,38,48,35,16,10,4,19,13
SEASON,SAC,SAC vs. MIA,2/8/2019,W,48,102,37,90,41.1,9,26,34.6,19,25,76,10,36,46,18,14,11,5,17,6
SEASON,PHX,PHX vs. GSW,2/8/2019,L,48,107,39,101,38.6,6,31,19.4,23,30,76.7,19,29,48,23,12,12,1,28,-10
SEASON,PHI,PHI vs. DEN,2/8/2019,W,48,117,39,78,50,10,22,45.5,29,32,90.6,7,35,42,23,17,7,5,12,7
SEASON,NYK,NYK @ DET,2/8/2019,L,48,103,35,78,44.9,7,22,31.8,26,41,63.4,10,29,39,22,13,6,5,23,-17
SEASON,NOP,NOP vs. MIN,2/8/2019,W,48,122,43,91,47.3,9,30,30,27,28,96.4,8,37,45,27,11,11,7,21,5
SEASON,MIN,MIN @ NOP,2/8/2019,L,48,117,46,91,50.5,9,21,42.9,16,22,72.7,10,39,49,22,16,6,8,20,-5
SEASON,MIL,MIL @ DAL,2/8/2019,W,48,122,51,93,54.8,10,36,27.8,10,12,83.3,10,41,51,25,13,4,5,21,15
SEASON,MIA,MIA @ SAC,2/8/2019,L,48,96,38,88,43.2,11,33,33.3,9,19,47.4,11,38,49,26,20,6,8,21,-6
SEASON,GSW,GSW @ PHX,2/8/2019,W,48,117,41,81,50.6,10,29,34.5,25,35,71.4,9,40,49,30,18,5,9,23,10
SEASON,DET,DET vs. NYK,2/8/2019,W,48,120,42,86,48.8,13,30,43.3,23,29,79.3,11,35,46,24,13,3,6,27,17
SEASON,DEN,DEN @ PHI,2/8/2019,L,48,110,46,94,48.9,6,26,23.1,12,13,92.3,8,32,40,35,13,5,3,19,-7
SEASON,DAL,DAL vs. MIL,2/8/2019,L,48,107,36,87,41.4,22,53,41.5,13,20,65,9,28,37,23,14,6,5,15,-15
SEASON,CLE,CLE @ WAS,2/8/2019,L,48,106,36,96,37.5,12,38,31.6,22,25,88,17,35,52,21,14,6,3,16,-13
SEASON,CHI,CHI @ BKN,2/8/2019,W,48,125,46,85,54.1,14,28,50,19,24,79.2,8,42,50,27,18,5,5,21,19
SEASON,BKN,BKN vs. CHI,2/8/2019,L,48,106,39,94,41.5,13,41,31.7,15,16,93.8,6,27,33,26,13,9,1,21,-19
SEASON,WAS,WAS @ CHI,2/9/2019,W,48,134,55,95,57.9,12,27,44.4,12,14,85.7,6,33,39,38,13,6,6,23,9
SEASON,UTA,UTA vs. SAS,2/9/2019,W,48,125,47,90,52.2,16,41,39,15,20,75,9,43,52,29,11,7,3,17,20
SEASON,TOR,TOR @ NYK,2/9/2019,W,48,104,33,86,38.4,14,35,40,24,29,82.8,10,37,47,27,12,8,5,15,5
SEASON,SAS,SAS @ UTA,2/9/2019,L,48,105,40,89,44.9,7,22,31.8,18,20,90,5,31,36,24,9,7,3,17,-20
SEASON,ORL,ORL @ MIL,2/9/2019,W,48,103,44,94,46.8,10,27,37,5,6,83.3,9,48,57,28,12,5,8,20,20
SEASON,OKC,OKC @ HOU,2/9/2019,W,48,117,40,89,44.9,13,34,38.2,24,30,80,12,41,53,20,19,7,5,24,5
SEASON,NYK,NYK vs. TOR,2/9/2019,L,48,99,39,94,41.5,10,25,40,11,19,57.9,15,42,57,22,15,9,4,26,-5
SEASON,NOP,NOP @ MEM,2/9/2019,L,48,90,34,86,39.5,6,33,18.2,16,27,59.3,17,35,52,25,15,6,5,22,-9
SEASON,MIL,MIL vs. ORL,2/9/2019,L,48,83,31,95,32.6,6,35,17.1,15,18,83.3,12,39,51,18,10,5,8,16,-20
SEASON,MEM,MEM vs. NOP,2/9/2019,W,48,99,38,88,43.2,8,29,27.6,15,18,83.3,10,35,45,27,12,6,2,24,9
SEASON,LAC,LAC @ BOS,2/9/2019,W,48,123,40,84,47.6,12,30,40,31,40,77.5,6,43,49,28,17,6,6,27,11
SEASON,IND,IND vs. CLE,2/9/2019,W,48,105,45,84,53.6,9,26,34.6,6,10,60,6,37,43,31,10,8,5,13,15
SEASON,HOU,HOU vs. OKC,2/9/2019,L,48,112,37,86,43,16,45,35.6,22,30,73.3,7,32,39,18,12,10,7,26,-5
SEASON,CLE,CLE @ IND,2/9/2019,L,48,90,35,79,44.3,16,36,44.4,4,9,44.4,5,25,30,23,13,3,2,13,-15
SEASON,CHI,CHI vs. WAS,2/9/2019,L,48,125,49,97,50.5,6,23,26.1,21,28,75,14,31,45,28,11,7,5,15,-9
SEASON,CHA,CHA @ ATL,2/9/2019,W,48,129,48,88,54.5,19,42,45.2,14,18,77.8,10,27,37,30,14,12,7,17,9
SEASON,BOS,BOS vs. LAC,2/9/2019,L,48,112,39,92,42.4,9,26,34.6,25,31,80.6,8,37,45,21,12,9,3,29,-11
SEASON,ATL,ATL vs. CHA,2/9/2019,L,48,120,46,86,53.5,14,33,42.4,14,19,73.7,10,26,36,26,18,10,3,18,-9
SEASON,SAC,SAC vs. PHX,2/10/2019,W,48,117,38,84,45.2,9,31,29,32,44,72.7,11,38,49,26,12,12,11,21,13
SEASON,POR,POR @ DAL,2/10/2019,L,48,101,42,86,48.8,9,29,31,8,14,57.1,12,36,48,24,19,7,4,26,-1
SEASON,PHX,PHX @ SAC,2/10/2019,L,48,104,38,91,41.8,6,27,22.2,22,30,73.3,15,39,54,22,17,5,4,31,-13
SEASON,PHI,PHI vs. LAL,2/10/2019,W,48,143,56,97,57.7,12,24,50,19,22,86.4,7,35,42,33,8,10,3,17,23
SEASON,ORL,ORL @ ATL,2/10/2019,W,48,124,43,91,47.3,13,37,35.1,25,28,89.3,11,38,49,29,8,4,9,21,16
SEASON,MIA,MIA @ GSW,2/10/2019,L,48,118,48,105,45.7,18,43,41.9,4,8,50,21,31,52,32,16,6,4,22,-2
SEASON,LAL,LAL @ PHI,2/10/2019,L,48,120,48,93,51.6,10,27,37,14,19,73.7,9,34,43,31,16,3,4,21,-23
SEASON,GSW,GSW vs. MIA,2/10/2019,W,48,120,44,82,53.7,13,36,36.1,19,26,73.1,7,29,36,28,12,8,5,16,2
SEASON,DAL,DAL vs. POR,2/10/2019,W,48,102,36,87,41.4,12,37,32.4,18,23,78.3,11,28,39,20,16,6,3,20,1
SEASON,ATL,ATL vs. ORL,2/10/2019,L,48,108,37,80,46.3,13,32,40.6,21,25,84,5,28,33,27,11,5,6,21,-16
SEASON,WAS,WAS @ DET,2/11/2019,L,48,112,42,84,50,14,39,35.9,14,19,73.7,7,30,37,31,14,7,5,21,-9
SEASON,TOR,TOR vs. BKN,2/11/2019,W,48,127,50,92,54.3,9,31,29,18,20,90,5,35,40,32,14,12,3,16,2
SEASON,POR,POR @ OKC,2/11/2019,L,48,111,36,87,41.4,11,29,37.9,28,38,73.7,10,36,46,18,13,8,7,24,-9
SEASON,OKC,OKC vs. POR,2/11/2019,W,48,120,41,86,47.7,16,35,45.7,22,29,75.9,7,38,45,23,12,9,7,28,9
SEASON,NYK,NYK @ CLE,2/11/2019,L,48,104,42,92,45.7,7,26,26.9,13,20,65,10,36,46,21,10,8,9,17,-3
SEASON,MIN,MIN vs. LAC,2/11/2019,W,48,130,47,90,52.2,6,18,33.3,30,36,83.3,16,28,44,28,13,14,1,22,10
SEASON,MIL,MIL @ CHI,2/11/2019,W,48,112,38,80,47.5,12,38,31.6,24,29,82.8,5,44,49,24,17,6,7,18,13
SEASON,MIA,MIA @ DEN,2/11/2019,L,48,87,34,82,41.5,9,33,27.3,10,16,62.5,7,40,47,23,19,10,5,16,-16
SEASON,LAC,LAC @ MIN,2/11/2019,L,48,120,37,72,51.4,12,29,41.4,34,39,87.2,8,29,37,24,21,8,2,28,-10
SEASON,IND,IND vs. CHA,2/11/2019,W,48,99,38,74,51.4,8,25,32,15,17,88.2,5,34,39,25,12,3,3,22,9
SEASON,HOU,HOU vs. DAL,2/11/2019,W,48,120,42,90,46.7,23,60,38.3,13,15,86.7,9,29,38,28,11,13,5,26,16
SEASON,DET,DET vs. WAS,2/11/2019,W,48,121,44,85,51.8,15,36,41.7,18,21,85.7,10,38,48,25,16,6,2,21,9
SEASON,DEN,DEN vs. MIA,2/11/2019,W,48,103,38,89,42.7,16,37,43.2,11,13,84.6,10,35,45,27,15,7,6,17,16
SEASON,DAL,DAL @ HOU,2/11/2019,L,48,104,35,73,47.9,13,36,36.1,21,27,77.8,3,30,33,21,18,5,1,17,-16
SEASON,CLE,CLE vs. NYK,2/11/2019,W,48,107,38,95,40,14,44,31.8,17,19,89.5,17,39,56,20,18,6,2,16,3
SEASON,CHI,CHI vs. MIL,2/11/2019,L,48,99,37,96,38.5,9,28,32.1,16,18,88.9,9,36,45,24,14,8,2,22,-13
SEASON,CHA,CHA @ IND,2/11/2019,L,48,90,29,90,32.2,7,40,17.5,25,33,75.8,21,30,51,15,7,7,2,15,-9
SEASON,BKN,BKN @ TOR,2/11/2019,L,48,125,46,88,52.3,20,41,48.8,13,18,72.2,5,26,31,33,15,6,3,18,-2
SEASON,UTA,UTA @ GSW,2/12/2019,L,48,108,41,87,47.1,10,26,38.5,16,21,76.2,7,42,49,23,16,3,4,21,-7
SEASON,SAS,SAS @ MEM,2/12/2019,W,48,108,36,86,41.9,13,21,61.9,23,29,79.3,10,33,43,23,8,6,5,14,1
SEASON,PHI,PHI vs. BOS,2/12/2019,L,48,109,39,80,48.8,9,27,33.3,22,31,71,10,37,47,21,14,4,3,20,-3
SEASON,ORL,ORL @ NOP,2/12/2019,W,48,118,42,95,44.2,13,32,40.6,21,22,95.5,12,46,58,32,10,9,8,14,30
SEASON,NOP,NOP vs. ORL,2/12/2019,L,48,88,36,94,38.3,10,29,34.5,6,8,75,8,34,42,21,14,5,8,16,-30
SEASON,MEM,MEM vs. SAS,2/12/2019,L,48,107,44,89,49.4,8,24,33.3,11,16,68.8,8,40,48,25,13,5,6,23,-1
SEASON,LAL,LAL @ ATL,2/12/2019,L,48,113,41,95,43.2,14,40,35,17,25,68,10,34,44,25,17,10,6,24,-4
SEASON,GSW,GSW vs. UTA,2/12/2019,W,48,115,44,89,49.4,13,41,31.7,14,21,66.7,5,35,40,29,7,12,7,20,7
SEASON,BOS,BOS @ PHI,2/12/2019,W,48,112,41,88,46.6,13,29,44.8,17,21,81,8,33,41,24,5,9,3,23,3
SEASON,ATL,ATL vs. LAL,2/12/2019,W,48,117,40,92,43.5,16,42,38.1,21,26,80.8,6,41,47,29,21,8,6,24,4
SEASON,WAS,WAS @ TOR,2/13/2019,L,48,120,37,84,44,14,40,35,32,39,82.1,4,39,43,27,18,6,3,28,-9
SEASON,TOR,TOR vs. WAS,2/13/2019,W,48,129,44,92,47.8,16,38,42.1,25,30,83.3,9,43,52,32,15,8,8,27,9
SEASON,SAC,SAC @ DEN,2/13/2019,L,48,118,42,93,45.2,11,32,34.4,23,28,82.1,10,34,44,30,12,12,1,23,-2
SEASON,POR,POR vs. GSW,2/13/2019,W,48,129,43,93,46.2,16,37,43.2,27,34,79.4,14,34,48,24,4,3,4,16,22
SEASON,PHX,PHX @ LAC,2/13/2019,L,48,107,40,86,46.5,8,30,26.7,19,25,76,8,28,36,24,17,6,4,23,-27
SEASON,PHI,PHI @ NYK,2/13/2019,W,48,126,42,78,53.8,8,23,34.8,34,43,79.1,6,41,47,33,15,8,7,24,15
SEASON,NYK,NYK vs. PHI,2/13/2019,L,48,111,40,100,40,9,29,31,22,27,81.5,14,29,43,27,12,8,4,27,-15
SEASON,MIN,MIN vs. HOU,2/13/2019,W,48,121,49,90,54.4,10,20,50,13,17,76.5,13,34,47,31,10,4,5,13,10
SEASON,MIL,MIL @ IND,2/13/2019,W,48,106,38,86,44.2,9,31,29,21,29,72.4,10,42,52,22,10,7,3,14,9
SEASON,MIA,MIA @ DAL,2/13/2019,W,48,112,44,81,54.3,12,30,40,12,16,75,7,40,47,24,19,8,3,20,11
SEASON,MEM,MEM @ CHI,2/13/2019,L,48,110,43,89,48.3,11,31,35.5,13,17,76.5,6,26,32,33,9,9,5,19,-12
SEASON,LAC,LAC vs. PHX,2/13/2019,W,48,134,50,84,59.5,11,22,50,23,30,76.7,7,36,43,33,11,12,9,25,27
SEASON,IND,IND vs. MIL,2/13/2019,L,48,97,37,88,42,10,27,37,13,15,86.7,4,39,43,22,11,6,4,23,-9
SEASON,HOU,HOU @ MIN,2/13/2019,L,48,111,40,98,40.8,19,53,35.8,12,13,92.3,13,24,37,23,11,5,2,18,-10
SEASON,GSW,GSW @ POR,2/13/2019,L,48,107,39,97,40.2,13,38,34.2,16,18,88.9,18,31,49,26,9,1,9,26,-22
SEASON,DET,DET @ BOS,2/13/2019,L,48,110,36,84,42.9,13,40,32.5,25,34,73.5,10,31,41,19,11,7,1,18,-8
SEASON,DEN,DEN vs. SAC,2/13/2019,W,48,120,45,99,45.5,8,31,25.8,22,25,88,14,39,53,26,14,7,1,19,2
SEASON,DAL,DAL vs. MIA,2/13/2019,L,48,101,34,88,38.6,15,52,28.8,18,22,81.8,10,28,38,24,12,10,0,17,-11
SEASON,CLE,CLE vs. BKN,2/13/2019,L,63,139,54,120,45,18,42,42.9,13,18,72.2,18,39,57,35,15,7,4,37,-9
SEASON,CHI,CHI vs. MEM,2/13/2019,W,48,122,45,80,56.3,8,20,40,24,29,82.8,9,37,46,28,14,2,3,19,12
SEASON,BKN,BKN @ CLE,2/13/2019,W,63,148,52,113,46,18,45,40,26,34,76.5,16,44,60,31,18,4,13,23,9
SEASON,BOS,BOS vs. DET,2/13/2019,W,48,118,45,88,51.1,16,39,41,12,15,80,10,37,47,32,16,8,2,22,8
SEASON,ORL,ORL vs. CHA,2/14/2019,W,48,127,48,92,52.2,17,39,43.6,14,18,77.8,8,42,50,32,7,6,6,15,38
SEASON,OKC,OKC @ NOP,2/14/2019,L,48,122,50,106,47.2,10,44,22.7,12,13,92.3,17,31,48,27,13,8,6,21,-9
SEASON,NYK,NYK @ ATL,2/14/2019,W,48,106,38,84,45.2,12,31,38.7,18,26,69.2,11,41,52,21,14,9,9,22,15
SEASON,NOP,NOP vs. OKC,2/14/2019,W,48,131,50,92,54.3,12,26,46.2,19,24,79.2,13,38,51,35,15,7,7,15,9
SEASON,CHA,CHA @ ORL,2/14/2019,L,48,89,33,94,35.1,4,31,12.9,19,26,73.1,13,32,45,18,8,6,4,19,-38
SEASON,ATL,ATL vs. NYK,2/14/2019,L,48,91,33,91,36.3,10,38,26.3,15,19,78.9,10,31,41,19,12,8,4,24,-15
SEASON,SAC,SAC @ GSW,2/21/2019,L,48,123,43,99,43.4,10,33,30.3,27,34,79.4,14,38,52,23,13,10,3,24,-2
SEASON,POR,POR @ BKN,2/21/2019,W,48,113,46,105,43.8,7,32,21.9,14,16,87.5,19,41,60,19,14,7,9,21,14
SEASON,PHX,PHX @ CLE,2/21/2019,L,48,98,35,84,41.7,10,32,31.3,18,25,72,11,27,38,26,17,12,6,18,-13
SEASON,PHI,PHI vs. MIA,2/21/2019,W,48,106,37,82,45.1,7,26,26.9,25,35,71.4,12,39,51,23,15,5,4,13,4
SEASON,MIL,MIL vs. BOS,2/21/2019,W,48,98,37,88,42,14,39,35.9,10,14,71.4,9,46,55,21,16,5,4,11,1
SEASON,MIA,MIA @ PHI,2/21/2019,L,48,102,45,94,47.9,6,22,27.3,6,12,50,7,33,40,27,9,11,4,28,-4
SEASON,LAL,LAL vs. HOU,2/21/2019,W,48,111,38,86,44.2,8,30,26.7,27,33,81.8,12,37,49,22,18,4,4,17,5
SEASON,HOU,HOU @ LAL,2/21/2019,L,48,106,40,88,45.5,12,41,29.3,14,15,93.3,4,35,39,18,15,8,5,28,-5
SEASON,GSW,GSW vs. SAC,2/21/2019,W,48,125,43,94,45.7,19,46,41.3,20,24,83.3,8,41,49,32,15,5,11,26,2
SEASON,CLE,CLE vs. PHX,2/21/2019,W,48,111,42,85,49.4,13,36,36.1,14,20,70,10,41,51,34,18,11,4,23,13
SEASON,BKN,BKN vs. POR,2/21/2019,L,48,99,36,92,39.1,7,36,19.4,20,26,76.9,12,37,49,26,12,4,2,19,-14
SEASON,BOS,BOS @ MIL,2/21/2019,L,48,97,39,102,38.2,14,40,35,5,6,83.3,12,38,50,19,7,11,9,15,-1
SEASON,WAS,WAS @ CHA,2/22/2019,L,48,110,42,97,43.3,10,39,25.6,16,18,88.9,11,32,43,24,13,6,6,20,-13
SEASON,UTA,UTA @ OKC,2/22/2019,L,58,147,52,105,49.5,18,40,45,25,31,80.6,15,46,61,33,25,8,10,25,-1
SEASON,TOR,TOR vs. SAS,2/22/2019,W,48,120,40,94,42.6,14,30,46.7,26,32,81.3,14,33,47,24,9,8,3,20,3
SEASON,SAS,SAS @ TOR,2/22/2019,L,48,117,43,89,48.3,12,37,32.4,19,22,86.4,9,39,48,27,14,7,6,22,-3
SEASON,ORL,ORL vs. CHI,2/22/2019,L,48,109,41,81,50.6,14,34,41.2,13,24,54.2,8,38,46,25,14,4,6,14,-1
SEASON,OKC,OKC vs. UTA,2/22/2019,W,58,148,55,118,46.6,18,44,40.9,20,25,80,11,32,43,29,11,16,5,29,1
SEASON,NYK,NYK vs. MIN,2/22/2019,L,48,104,37,86,43,11,29,37.9,19,24,79.2,8,39,47,15,23,9,8,22,-11
SEASON,NOP,NOP @ IND,2/22/2019,L,48,111,43,93,46.2,8,27,29.6,17,30,56.7,14,37,51,25,17,5,5,25,-15
SEASON,MIN,MIN @ NYK,2/22/2019,W,48,115,41,87,47.1,11,24,45.8,22,32,68.8,7,35,42,22,13,13,8,20,11
SEASON,MEM,MEM vs. LAC,2/22/2019,L,48,106,33,90,36.7,9,32,28.1,31,36,86.1,11,28,39,20,11,10,6,31,-6
SEASON,LAC,LAC @ MEM,2/22/2019,W,48,112,35,75,46.7,6,25,24,36,42,85.7,7,42,49,21,24,8,4,30,6
SEASON,IND,IND vs. NOP,2/22/2019,W,48,126,44,93,47.3,14,32,43.8,24,35,68.6,13,35,48,28,11,10,5,24,15
SEASON,DET,DET @ ATL,2/22/2019,W,48,125,46,95,48.4,15,40,37.5,18,28,64.3,10,34,44,20,8,11,4,21,3
SEASON,DEN,DEN @ DAL,2/22/2019,W,48,114,42,103,40.8,14,37,37.8,16,25,64,21,42,63,32,13,11,2,26,10
SEASON,DAL,DAL vs. DEN,2/22/2019,L,48,104,34,84,40.5,10,41,24.4,26,33,78.8,7,35,42,19,15,7,2,21,-10
SEASON,CHI,CHI @ ORL,2/22/2019,W,48,110,40,90,44.4,12,29,41.4,18,19,94.7,6,33,39,18,8,8,4,19,1
SEASON,CHA,CHA vs. WAS,2/22/2019,W,48,123,46,96,47.9,13,33,39.4,18,22,81.8,11,42,53,26,14,7,6,20,13
SEASON,ATL,ATL vs. DET,2/22/2019,L,48,122,43,88,48.9,20,42,47.6,16,19,84.2,10,37,47,21,18,6,4,24,-3
SEASON,WAS,WAS vs. IND,2/23/2019,L,48,112,42,79,53.2,13,35,37.1,15,21,71.4,8,24,32,27,22,15,5,23,-7
SEASON,UTA,UTA vs. DAL,2/23/2019,W,48,125,41,85,48.2,14,38,36.8,29,33,87.9,8,45,53,28,7,2,9,21,16
SEASON,SAC,SAC @ OKC,2/23/2019,W,48,119,44,97,45.4,7,19,36.8,24,34,70.6,7,40,47,24,9,7,7,21,3
SEASON,POR,POR @ PHI,2/23/2019,W,48,130,49,99,49.5,5,23,21.7,27,29,93.1,19,34,53,29,11,8,6,23,15
SEASON,PHX,PHX @ ATL,2/23/2019,L,48,112,41,93,44.1,13,37,35.1,17,20,85,6,35,41,25,12,9,4,29,-8
SEASON,PHI,PHI vs. POR,2/23/2019,L,48,115,42,87,48.3,9,24,37.5,22,28,78.6,7,26,33,28,11,5,5,23,-15
SEASON,OKC,OKC vs. SAC,2/23/2019,L,48,116,40,105,38.1,14,46,30.4,22,28,78.6,16,43,59,17,14,2,6,26,-3
SEASON,NOP,NOP vs. LAL,2/23/2019,W,48,128,50,96,52.1,15,40,37.5,13,16,81.3,9,32,41,31,18,14,4,21,13
SEASON,MIN,MIN @ MIL,2/23/2019,L,48,128,50,102,49,12,26,46.2,16,20,80,12,29,41,29,10,7,2,16,-12
SEASON,MIL,MIL vs. MIN,2/23/2019,W,48,140,50,95,52.6,19,43,44.2,21,22,95.5,10,39,49,28,11,6,8,17,12
SEASON,MIA,MIA vs. DET,2/23/2019,L,48,96,35,82,42.7,7,28,25,19,27,70.4,9,24,33,18,13,6,6,22,-23
SEASON,MEM,MEM @ CLE,2/23/2019,L,48,107,40,90,44.4,5,25,20,22,28,78.6,15,28,43,18,12,7,6,21,-5
SEASON,LAL,LAL @ NOP,2/23/2019,L,48,115,44,81,54.3,10,29,34.5,17,26,65.4,6,33,39,33,23,10,3,21,-13
SEASON,IND,IND @ WAS,2/23/2019,W,48,119,47,83,56.6,11,25,44,14,22,63.6,12,29,41,29,23,13,0,21,7
SEASON,HOU,HOU @ GSW,2/23/2019,W,48,118,40,92,43.5,16,43,37.2,22,24,91.7,12,37,49,26,15,13,7,23,6
SEASON,GSW,GSW vs. HOU,2/23/2019,L,48,112,42,90,46.7,14,36,38.9,14,20,70,9,36,45,26,18,9,10,19,-6
SEASON,DET,DET @ MIA,2/23/2019,W,48,119,42,80,52.5,14,33,42.4,21,26,80.8,7,34,41,21,14,6,5,24,23
SEASON,DAL,DAL @ UTA,2/23/2019,L,48,109,41,97,42.3,13,36,36.1,14,18,77.8,8,34,42,25,3,2,3,28,-16
SEASON,CLE,CLE vs. MEM,2/23/2019,W,48,112,39,88,44.3,16,42,38.1,18,23,78.3,14,38,52,25,19,6,3,26,5
SEASON,CHI,CHI vs. BOS,2/23/2019,W,48,126,47,88,53.4,12,30,40,20,21,95.2,11,38,49,26,13,4,2,22,10
SEASON,CHA,CHA vs. BKN,2/23/2019,L,48,115,39,86,45.3,12,35,34.3,25,30,83.3,12,30,42,15,12,4,5,23,-2
SEASON,BKN,BKN @ CHA,2/23/2019,W,48,117,40,87,46,17,43,39.5,20,26,76.9,11,31,42,23,13,5,6,26,2
SEASON,BOS,BOS @ CHI,2/23/2019,L,48,116,45,92,48.9,10,29,34.5,16,21,76.2,6,26,32,26,7,6,7,18,-10
SEASON,ATL,ATL vs. PHX,2/23/2019,W,48,120,38,92,41.3,12,33,36.4,32,38,84.2,12,38,50,22,14,8,9,22,8
SEASON,TOR,TOR vs. ORL,2/24/2019,L,48,98,38,91,41.8,11,28,39.3,11,14,78.6,6,36,42,30,13,6,2,20,-15
SEASON,SAS,SAS @ NYK,2/24/2019,L,48,118,42,94,44.7,6,24,25,28,31,90.3,14,36,50,18,7,3,4,20,-12
SEASON,ORL,ORL @ TOR,2/24/2019,W,48,113,42,91,46.2,14,36,38.9,15,20,75,12,40,52,29,13,6,8,16,15
SEASON,NYK,NYK vs. SAS,2/24/2019,W,48,130,50,98,51,16,37,43.2,14,19,73.7,12,37,49,25,7,3,7,27,12
SEASON,LAC,LAC @ DEN,2/24/2019,L,48,96,30,87,34.5,3,21,14.3,33,37,89.2,7,31,38,20,17,9,7,27,-27
SEASON,DEN,DEN vs. LAC,2/24/2019,W,48,123,44,85,51.8,12,34,35.3,23,35,65.7,12,44,56,30,23,11,6,28,27
